airline,airline ID,source airport,_from,destination airport,_to,codeshare,stops,equipment
HV,5039,LEI,airports/1213,AMS,airports/580,,0,73H
HV,5039,LIS,airports/1638,AMS,airports/580,,0,73H 73W
HV,5039,LIS,airports/1638,EIN,airports/585,,0,73H 73W
HV,5039,LPA,airports/1054,ACE,airports/1055,,0,73H
HV,5039,LPA,airports/1054,AMS,airports/580,,0,73H
HV,5039,LPA,airports/1054,EIN,airports/585,,0,73H 73W
HV,5039,MAD,airports/1229,EIN,airports/585,,0,73W
HV,5039,MAD,airports/1229,RTM,airports/591,,0,73H 73W
HV,5039,MJT,airports/1469,AMS,airports/580,,0,73W
HV,5039,MLA,airports/1606,AMS,airports/580,,0,73H
HV,5039,MLA,airports/1606,NBE,airports/7447,,0,73H
HV,5039,MPL,airports/1359,RTM,airports/591,,0,73W 73H
HV,5039,MST,airports/582,AYT,airports/1688,,0,73H
HV,5039,MST,airports/582,HER,airports/1452,,0,73H
HV,5039,NAP,airports/1561,AMS,airports/580,,0,73H 73W
HV,5039,NAP,airports/1561,EIN,airports/585,,0,73W
HV,5039,NBE,airports/7447,AMS,airports/580,,0,73H
HV,5039,NCE,airports/1354,AMS,airports/580,,0,73H 73W
HV,5039,NCE,airports/1354,EIN,airports/585,,0,73W 73H
HV,5039,NCE,airports/1354,RTM,airports/591,,0,73W 73H
HV,5039,OLB,airports/1520,AMS,airports/580,,0,73H
HV,5039,OPO,airports/1636,AMS,airports/580,,0,73W 73H
HV,5039,PFO,airports/1198,AMS,airports/580,,0,73H
HV,5039,PMI,airports/3998,AMS,airports/580,,0,73H 73W
HV,5039,PMI,airports/3998,EIN,airports/585,,0,73W 73H
HV,5039,PMI,airports/3998,GRQ,airports/586,,0,73H
HV,5039,PMI,airports/3998,RTM,airports/591,,0,73H
HV,5039,PMO,airports/1512,CTA,airports/1509,,0,73H
HV,5039,PRG,airports/1587,RTM,airports/591,,0,73W 73H
HV,5039,PSA,airports/1562,AMS,airports/580,,0,73H
HV,5039,PVK,airports/1470,AMS,airports/580,,0,73H
HV,5039,RAK,airports/1075,AGA,airports/1064,,0,73H
HV,5039,RAK,airports/1075,AMS,airports/580,,0,73H
HV,5039,RAK,airports/1075,RTM,airports/591,,0,73W
HV,5039,RHO,airports/1472,AMS,airports/580,,0,73H
HV,5039,RHO,airports/1472,EIN,airports/585,,0,73H
HV,5039,RTM,airports/591,AGP,airports/1230,,0,73H 73W
HV,5039,RTM,airports/591,ALC,airports/1212,,0,73H 73W
HV,5039,RTM,airports/591,AYT,airports/1688,,0,73W 73H
HV,5039,RTM,airports/591,BCN,airports/1218,,0,73H 73W
HV,5039,RTM,airports/591,BJV,airports/4315,,0,73H
HV,5039,RTM,airports/591,BUD,airports/1489,,0,73W 73H
HV,5039,RTM,airports/591,EGC,airports/1265,,0,73H 73W
HV,5039,RTM,airports/591,EIN,airports/585,,0,73H
HV,5039,RTM,airports/591,FAO,airports/1626,,0,73H 73W
HV,5039,RTM,airports/591,FCO,airports/1555,,0,73W 73H
HV,5039,RTM,airports/591,GRO,airports/1222,,0,73H 73W
HV,5039,RTM,airports/591,HER,airports/1452,,0,73H
HV,5039,RTM,airports/591,IBZ,airports/1225,,0,73H 73W
HV,5039,RTM,airports/591,MAD,airports/1229,,0,73H 73W
HV,5039,RTM,airports/591,MPL,airports/1359,,0,73W 73H
HV,5039,RTM,airports/591,NCE,airports/1354,,0,73W 73H
HV,5039,RTM,airports/591,PMI,airports/3998,,0,73H
HV,5039,RTM,airports/591,PRG,airports/1587,,0,73W 73H
HV,5039,RTM,airports/591,RAK,airports/1075,,0,73W
HV,5039,RTM,airports/591,RHO,airports/1472,,0,73H
HV,5039,RTM,airports/591,SAW,airports/4317,,0,73H 73W
HV,5039,RTM,airports/591,SPU,airports/1206,,0,73W
HV,5039,RTM,airports/591,TLN,airports/1438,,0,73W 73H
HV,5039,RTM,airports/591,VIE,airports/1613,,0,73W
HV,5039,RTM,airports/591,VLC,airports/1246,,0,73W 73H
HV,5039,SAW,airports/4317,AMS,airports/580,,0,73H 73W
HV,5039,SAW,airports/4317,EIN,airports/585,,0,73H 73W
HV,5039,SAW,airports/4317,RTM,airports/591,,0,73H 73W
HV,5039,SID,airports/1102,AMS,airports/580,,0,73H
HV,5039,SKG,airports/1486,AMS,airports/580,,0,73H
HV,5039,SMI,airports/1476,RHO,airports/1472,,0,73H
HV,5039,SPC,airports/1053,AMS,airports/580,,0,73H
HV,5039,SPU,airports/1206,RTM,airports/591,,0,73W
HV,5039,SUF,airports/1508,CTA,airports/1509,,0,73H
HV,5039,SVQ,airports/1253,AMS,airports/580,,0,73H
HV,5039,SVQ,airports/1253,LEI,airports/1213,,0,73H
HV,5039,TFS,airports/1056,AMS,airports/580,,0,73W 73H
HV,5039,TFS,airports/1056,LPA,airports/1054,,0,73H
HV,5039,TLN,airports/1438,RTM,airports/591,,0,73W 73H
HV,5039,TLV,airports/1590,AMS,airports/580,,0,73H
HV,5039,TRN,airports/1526,AMS,airports/580,,0,73H 73W
HV,5039,TXL,airports/351,EIN,airports/585,,0,73W
HV,5039,VCE,airports/1551,AMS,airports/580,,0,73H 73W
HV,5039,VCE,airports/1551,EIN,airports/585,,0,73W
HV,5039,VIE,airports/1613,RTM,airports/591,,0,73W
HV,5039,VLC,airports/1246,AMS,airports/580,,0,73H 73W
HV,5039,VLC,airports/1246,EIN,airports/585,,0,73H 73W
HV,5039,VLC,airports/1246,RTM,airports/591,,0,73H 73W
HV,5039,VOL,airports/1448,AMS,airports/580,,0,73H
HV,5039,VRN,airports/1550,AMS,airports/580,,0,73H
HV,5039,ZTH,airports/1488,AMS,airports/580,,0,73H
HW,2748,YEV,airports/54,YGH,airports/4239,,0,DHT
HW,2748,YGH,airports/4239,YEV,airports/54,,0,DHT
HW,2748,YGH,airports/4239,YVQ,airports/155,,0,DHT
HW,2748,YVQ,airports/155,YGH,airports/4239,,0,DHT
HW,2748,YVQ,airports/155,ZFN,airports/4238,,0,DHT
HW,2748,YWJ,airports/4237,YZF,airports/196,,0,DHT
HW,2748,YWJ,airports/4237,ZFN,airports/4238,,0,DHT
HW,2748,YZF,airports/196,YWJ,airports/4237,,0,DHT
HW,2748,ZFN,airports/4238,YVQ,airports/155,,0,DHT
HW,2748,ZFN,airports/4238,YWJ,airports/4237,,0,DHT
HX,2773,BKK,airports/3885,HKG,airports/3077,,0,333 332
HX,2773,CKG,airports/3393,HKG,airports/3077,,0,320
HX,2773,CTU,airports/3395,HKG,airports/3077,,0,332
HX,2773,DPS,airports/3940,HKG,airports/3077,,0,333 332
HX,2773,FOC,airports/3385,HKG,airports/3077,,0,320 332
HX,2773,HAK,airports/4120,HKG,airports/3077,,0,320
HX,2773,HAN,airports/3199,HKG,airports/3077,,0,320
HX,2773,HGH,airports/3386,HKG,airports/3077,,0,320 332
HX,2773,HKG,airports/3077,BKK,airports/3885,,0,332 333
HX,2773,HKG,airports/3077,CKG,airports/3393,,0,320
HX,2773,HKG,airports/3077,CTU,airports/3395,,0,332
HX,2773,HKG,airports/3077,DPS,airports/3940,,0,332 333
HX,2773,HKG,airports/3077,FOC,airports/3385,,0,332 320
HX,2773,HKG,airports/3077,HAK,airports/4120,,0,320
HX,2773,HKG,airports/3077,HAN,airports/3199,,0,320
HX,2773,HKG,airports/3077,HGH,airports/3386,,0,332 320
HX,2773,HKG,airports/3077,KOJ,airports/2307,,0,320
HX,2773,HKG,airports/3077,KWE,airports/3394,,0,320
HX,2773,HKG,airports/3077,KWL,airports/3372,,0,320
HX,2773,HKG,airports/3077,NKG,airports/3388,,0,332
HX,2773,HKG,airports/3077,NNG,airports/3373,,0,320
HX,2773,HKG,airports/3077,OKA,airports/2384,,0,332 333
HX,2773,HKG,airports/3077,PEK,airports/3364,,0,333 332 320
HX,2773,HKG,airports/3077,PVG,airports/3406,,0,332 333 738
HX,2773,HKG,airports/3077,SGN,airports/3205,,0,320
HX,2773,HKG,airports/3077,SHA,airports/3391,,0,333
HX,2773,HKG,airports/3077,SYX,airports/4030,,0,320
HX,2773,HKG,airports/3077,TPE,airports/2276,,0,333 332
HX,2773,HKG,airports/3077,TSN,airports/3368,,0,320
HX,2773,HKG,airports/3077,TYN,airports/3369,,0,320
HX,2773,HKG,airports/3077,XMN,airports/3383,,0,320
HX,2773,HKG,airports/3077,XUZ,airports/4149,,0,320
HX,2773,HRB,airports/3400,HKG,airports/3077,,0,320
HX,2773,KOJ,airports/2307,HKG,airports/3077,,0,320
HX,2773,KWE,airports/3394,HKG,airports/3077,,0,320
HX,2773,KWL,airports/3372,HKG,airports/3077,,0,320
HX,2773,NKG,airports/3388,HKG,airports/3077,,0,332
HX,2773,NNG,airports/3373,HKG,airports/3077,,0,320
HX,2773,OKA,airports/2384,HKG,airports/3077,,0,332 333
HX,2773,PEK,airports/3364,HKG,airports/3077,,0,320 332 333
HX,2773,PVG,airports/3406,HKG,airports/3077,,0,332 333 738
HX,2773,SGN,airports/3205,HKG,airports/3077,,0,320
HX,2773,SHA,airports/3391,HKG,airports/3077,,0,333
HX,2773,SYX,airports/4030,HKG,airports/3077,,0,320
HX,2773,TPE,airports/2276,HKG,airports/3077,,0,333 332
HX,2773,TSN,airports/3368,HKG,airports/3077,,0,320
HX,2773,TYN,airports/3369,HKG,airports/3077,,0,320
HX,2773,XMN,airports/3383,HKG,airports/3077,,0,320
HX,2773,XUZ,airports/4149,HKG,airports/3077,,0,320
HY,5281,AER,airports/2965,TAS,airports/2983,,0,767
HY,5281,ALA,airports/2908,TAS,airports/2983,,0,320
HY,5281,ATQ,airports/3081,TAS,airports/2983,,0,320
HY,5281,AZN,airports/6148,DME,airports/4029,,0,757
HY,5281,AZN,airports/6148,LED,airports/2948,,0,757
HY,5281,AZN,airports/6148,TAS,airports/2983,,0,757
HY,5281,BHK,airports/2980,DME,airports/4029,,0,320 757
HY,5281,BHK,airports/2980,LED,airports/2948,,0,757
HY,5281,BHK,airports/2980,TAS,airports/2983,,0,I14 320 757
HY,5281,BKK,airports/3885,TAS,airports/2983,,0,764 763
HY,5281,CDG,airports/1382,TAS,airports/2983,,0,767
HY,5281,CDG,airports/1382,UGC,airports/6152,,0,764
HY,5281,DEL,airports/3093,TAS,airports/2983,,0,763 764
HY,5281,DME,airports/4029,AZN,airports/6148,,0,757
HY,5281,DME,airports/4029,BHK,airports/2980,,0,320 757
HY,5281,DME,airports/4029,FEG,airports/6149,,0,320
HY,5281,DME,airports/4029,KSQ,airports/6153,,0,320
HY,5281,DME,airports/4029,NCU,airports/6151,,0,320
HY,5281,DME,airports/4029,NMA,airports/6150,,0,752 320
HY,5281,DME,airports/4029,NVI,airports/6485,,0,320
HY,5281,DME,airports/4029,SKD,airports/2981,,0,757 320
HY,5281,DME,airports/4029,TAS,airports/2983,,0,764 767
HY,5281,DME,airports/4029,TMJ,airports/6154,,0,757
HY,5281,DME,airports/4029,UGC,airports/6152,,0,763 320
HY,5281,DXB,airports/2188,TAS,airports/2983,,0,763
HY,5281,FCO,airports/1555,TAS,airports/2983,,0,764
HY,5281,FEG,airports/6149,DME,airports/4029,,0,320
HY,5281,FEG,airports/6149,KZN,airports/2990,,0,320
HY,5281,FEG,airports/6149,LED,airports/2948,,0,757
HY,5281,FEG,airports/6149,TAS,airports/2983,,0,757 320
HY,5281,FRA,airports/340,TAS,airports/2983,,0,763 764 752
HY,5281,FRU,airports/2912,TAS,airports/2983,,0,320
HY,5281,GYD,airports/2922,TAS,airports/2983,,0,320
HY,5281,ICN,airports/3930,TAS,airports/2983,,0,764 767
HY,5281,IST,airports/1701,TAS,airports/2983,,0,767
HY,5281,JFK,airports/3797,RIX,airports/3953,,0,763 764
HY,5281,KBP,airports/2939,TAS,airports/2983,,0,763 764
HY,5281,KGD,airports/2952,TAS,airports/2983,,0,752
HY,5281,KJA,airports/4374,TAS,airports/2983,,0,320
HY,5281,KRR,airports/2960,TAS,airports/2983,,0,320
HY,5281,KSQ,airports/6153,DME,airports/4029,,0,320
HY,5281,KSQ,airports/6153,LED,airports/2948,,0,320
HY,5281,KSQ,airports/6153,TAS,airports/2983,,0,I14 320
HY,5281,KUF,airports/2993,TAS,airports/2983,,0,320
HY,5281,KUL,airports/3304,SIN,airports/3316,,0,764
HY,5281,KUL,airports/3304,TAS,airports/2983,,0,764
HY,5281,KZN,airports/2990,FEG,airports/6149,,0,320
HY,5281,KZN,airports/2990,SKD,airports/2981,,0,320
HY,5281,KZN,airports/2990,TAS,airports/2983,,0,320
HY,5281,LED,airports/2948,AZN,airports/6148,,0,757
HY,5281,LED,airports/2948,BHK,airports/2980,,0,757
HY,5281,LED,airports/2948,FEG,airports/6149,,0,757
HY,5281,LED,airports/2948,KSQ,airports/6153,,0,320
HY,5281,LED,airports/2948,NMA,airports/6150,,0,752
HY,5281,LED,airports/2948,NVI,airports/6485,,0,320
HY,5281,LED,airports/2948,SKD,airports/2981,,0,757 320
HY,5281,LED,airports/2948,TAS,airports/2983,,0,764 320
HY,5281,LED,airports/2948,UGC,airports/6152,,0,320
HY,5281,LHR,airports/507,TAS,airports/2983,,0,757
HY,5281,MRV,airports/2962,TAS,airports/2983,,0,320
HY,5281,MXP,airports/1524,UGC,airports/6152,,0,764
HY,5281,NCU,airports/6151,DME,airports/4029,,0,320
HY,5281,NCU,airports/6151,TAS,airports/2983,,0,I14 320
HY,5281,NMA,airports/6150,DME,airports/4029,,0,752 320
HY,5281,NMA,airports/6150,LED,airports/2948,,0,752
HY,5281,NMA,airports/6150,OVB,airports/4078,,0,320
HY,5281,NMA,airports/6150,SVX,airports/2975,,0,320
HY,5281,NMA,airports/6150,TAS,airports/2983,,0,752 320
HY,5281,NRT,airports/2279,TAS,airports/2983,,0,764
HY,5281,NVI,airports/6485,DME,airports/4029,,0,320
HY,5281,NVI,airports/6485,LED,airports/2948,,0,320
HY,5281,NVI,airports/6485,TAS,airports/2983,,0,I14 320
